site_id,county_fips,name,city,zip,n_rows,unresolved
S00392,06037,CBCC Global Research,Santa Monica,90245,3,0
S00393,06037,Cedar Sinai - Samuel Oschin Cancer Center,Los Angeles,90048,1,0
S00394,06037,Cedars-Sanai Medical Center,Los Angeles,90048,1,0
S00395,06037,Cedars-Sanai Medical Center - Samuel Oschin Comprehensive Cancer,Los Angeles,90048,1,0
S00396,06037,Cedars Sinai,Los Angeles,90048,3,0
S00397,06037,Cedars-Sinai Breast Health Services Building,West Hollywood,90048,1,0
S00398,06037,Cedars-Sinai Cancer at Beverly Hills,Los Angeles,90048,1,0
S00399,06037,Cedars-Sinai Cancer at Beverly Hills (THO,Beverly Hills,90211,2,0
S00400,06037,Cedars-Sinai Cancer at Cedars-Sinai Medical Center,Los Angeles,90048,5,0
S00401,06037,Cedars-Sinai Cancer at Cedars-Sinai Medical Facility,Los Angeles,90048,1,0
S00402,06037,Cedars-Sinai Cancer at Hunt Cancer Center - TMPNCC,Torrance,90505,1,0
S00403,06037,Cedars-Sinai Cancer at SOCC,Los Angeles,90048,2,0
S00404,06037,Cedars-Sinai Cancer at The Angeles Clinic and Research Institute,Los Angeles,90025,1,0
S00405,06037,Cedars-Sinai Cancer Beverly Hills,Beverly Hills,90211,3,0
S00406,06037,Cedars-Sinai Cancer Beverly Hills (drug treatment and dispensing location,Beverly Hills,90211,1,0
S00407,06037,Cedars-Sinai Cancer - Tarzana,Tarzana,91356,13,0
S00408,06037,Cedars-Sinai - Cedars-Sinai Medical Center,Los Angeles,90048,1,0
S00409,06037,Cedars-Sinai Medical Center,Los Angeles,90048,92,0
S00410,06037,Cedars-Sinai Medical Center Beverly Hills,Los Angeles,90211,1,0
S00411,06037,Cedars Sinai Medical Center (CSMC,Los Angeles,90048,2,0
S00412,06037,"Cedars-Sinai Medical Center, Samuel Oschin Comprehensive Cancer Institute",Los Angeles,90048,3,0
S00413,06037,Cedars Sinai - Samuel Oschin Comprehensive Cancer Institute,Los Angeles,90048,1,0
S00414,06037,Chan Soon-Shiong Institute for Medicine,El Segundo,90245,2,0
S00415,06037,Charles R. Drew University of Medicine and Science,Los Angeles,90059,1,0
S00416,06037,Children's Hospital Los Angeles,Los Angeles,90027,5,0
S00417,06037,"Children's Hospital Los Angeles, Div. of Research Immunology/BMT (Adults and Pediatrics",Los Angeles,90027,1,0
S00418,06037,Children's Hospital of Los Angeles (Data Collection Only,Los Angeles,90027,1,0
S00419,06037,City of Hope,Duarte,91010,97,0
S00420,06037,City of Hope Antelope Valley,Lancaster,93534,18,0
S00421,06037,City of Hope at Antelope Valley,Lancaster,93534,1,0
S00422,06037,City of Hope at Arcadia,Arcadia,91007,1,0
S00423,06037,City of Hope at Irvine Lennar,Irvine,91355,1,0
S00424,06037,City of Hope at Long Beach Elm,Long Beach,90813,12,0
S00425,06037,City of Hope at South Bay,Torrance,90503,2,0
S00426,06037,City of Hope at South Pasadena,South Pasadena,91030,1,0
S00427,06037,City of Hope Cancer Center,Duarte,91010,4,0
S00428,06037,City of Hope Cancer Center (Data collection AND Specimen Analysis,Duarte,91010,1,0
S00429,06037,City of Hope Center,Duarte,91010,1,0
S00430,06037,"City of Hope Center (City of Hope National Medical Center, City of Hope Medical Center",Duarte,91006,1,0
S00431,06037,"City of Hope (City of Hope National Medical Center, City of Hope Medical Center",Duarte,91010,9,0
S00432,06037,City of Hope Comprehensive Cancer Cente,Duarte,91010,1,0
S00433,06037,City of Hope Comprehensive Cancer Center,Duarte,91010,62,0
S00434,06037,City of Hope Comprehensive Cancer Center - Duarte,Duarte,91010,1,0
S00435,06037,City of Hope - Duarte,Duarte,91010,9,0
S00436,06037,City of Hope-Duarte-56419,Duarte,91010,1,0
S00437,06037,City of Hope - Duarte Cancer Center,Duarte,91010,4,0
S00438,06037,City of Hope Investigational Drug Services (IDS,Duarte,91010,2,0
S00439,06037,City of Hope Long Beach Elm,Long Beach,90813,2,0
S00440,06037,City of Hope Medical Center,Duarte,91010,92,0
S00441,06037,City of Hope Medical Foundation,Duarte,91010,1,0
S00442,06037,City of Hope National Medical,Duarte,91010,1,0
S00443,06037,City of Hope National Medical Center,Duarte,91010,44,0
S00444,06037,City of Hope Orange County Lennar Foundation Cancer Center,Irvine,91010,2,0
S00445,06037,City of Hope South Bay,Torrance,90503,12,0
S00446,06037,City of Hope South Pasadena,South Pasadena,91030,20,0
S00447,06037,Clinical Research Advisors (Beverly Hills,Beverly Hills,90211,1,0
S00448,06037,Clinical Research Advisors (Downtown LA,Los Angeles,90033,1,0
S00449,06037,Clinical Research Advisors (Encino,Encino,91316,1,0
S00450,06037,Clinical Research Advisors (Encino Satellite Location,Encino,91316,1,0
S00451,06037,Clinical Research Advisors (Korea Town,Koreatown,90020,1,0
S00452,06037,Clinical Research Advisors (Korea Town Satellite Location,Los Angeles,90020,1,0
S00453,06037,"Clinical Research Advisors, LLC",Beverly Hills,90211,1,0
S00454,06037,Clinical Research Advisors (West Covina,West Covina,91790,1,0
S00455,06037,Clinical Research Advisors (West Hollywood,Los Angeles,90048,1,0
S00456,06037,Clinical Research Advisors (West Hollywood Satellite Location,Los Angeles,90048,1,0
S00457,06037,Clinical Study Site,Los Angeles,90211,16,0
S00458,06037,Clinical Trial Site,Duarte,91010,3,0
S00459,06037,Crinetics Study Site,Duarte,91010,1,0
S00460,06037,CS Cancer at Huntington Cancer Center,Pasadena,91105,1,0
S00461,06037,CS Cancer at the Hunt Cancer Center,Torrance,90505,1,0
S00462,06037,CS Cancer at Valley Oncology Medical Group,Tarzana,91356,2,0
S00463,06037,David Geffen School of Medicine at the University of California at Los Angeles,Los Angeles,,1,0
S00464,06037,David Geffen School of Medicine at UCLA,Los Angeles,90095,5,0
S00465,06037,Diagnostic Medical Group of Southern California (Radiology,San Gabriel,91776,1,0
S00466,06037,Disney Family Cancer Center,Burbank,91505,3,0
S00467,06037,Dren Investigational Site,Duarte,91010,1,0
S00468,06037,Duarte Cancer Center,Duarte,91010,1,0
S00469,06037,Ellison Clinic at Saint John's,Los Angeles,90064,1,0
S00470,06037,Ellison Institute of Technology (EITM,Los Angeles,90064,1,0
S00471,06037,Ellison Medical Institute,Los Angeles,90064,2,0
S00472,06037,ESC Norris Comprehensive Cancer Center,Los Angeles,90033,1,0
S00473,06037,Exelixis,Los Angeles,90033,1,0
S00474,06037,Foothill Cardiology Glendora,Glendora,91741,1,0
S00475,06037,Foothill Cardiology Pasadena,Pasadena,91105,1,0
S00476,06037,Foothill Cardioology,Arcadia,91007,1,0
S00477,06037,GC2202,Huntington Park,90255,1,0
S00478,06037,Genesis Healthcare-Torrance,Torrance,90503,1,0
S00479,06037,Genesis Research,Downey,90241,1,0
S00480,06037,Genesis Research (Greater Los Angeles,Torrance,90503,1,0
S00481,06037,Genesis Research LLC,Torrance,90505,2,0
S00482,06037,Glendale Adventist Medical Center,Glendale,91206,1,0
S00483,06037,Glendale Adventist Medical Center d/b/a Adventist Health Glendale,Glendale,91206,1,0
S00484,06037,"Global Oncology, Inc.",Alhambra,91801,1,0
S00485,06037,GSK Investigational Site,Los Angeles,90027,16,0
S00486,06037,Harbor-UCLA Medical Center,Torrance,90502,1,0
S00487,06037,Helios Clinical Research,Long Beach,90805,6,0
S00488,06037,"Hunt Cancer Institute, an Affiliate of Cedars-Sinai Cancer (TMPN",Torrance,90505,1,0
S00489,06037,"Hunt Cancer Institute, an Affiliate of CS Cancer",Torrance,90505,1,0
S00490,06037,Huntington Memorial Hospital,Pasadena,91105,8,0
S00491,06037,I-MAB,Duarte,91010,1,0
S00492,06037,Innovative Clinical Research Institute,Whittier,90603,2,0
S00493,06037,Investigative Site US027,Los Angeles,90027,1,0
S00494,06037,Investigative Site US036,Los Angeles,90089,1,0
S00495,06037,Investigative Site US048,Los Angeles,,1,0
S00496,06037,IP Address: City of Hope Investigational Drug Services(IDS,Duarte,91010,1,0
S00497,06037,James R. Berenson M.D. Inc.,West Hollywood,90069,1,0
S00498,06037,John Wayne Cancer Institute (JWCI,Santa Monica,90404,1,0
S00499,06037,Kaiser Permanente-Baldwin Park,Baldwin Park,91706,11,0
S00500,06037,Kaiser Permanente Baldwin Park Medical Center,Baldwin Park,91706,1,0
S00501,06037,Kaiser Permanente-Bellflower,Bellflower,90706,18,0
S00502,06037,Kaiser Permanente Bellflower Medical Offices,Bellflower,90706,1,0
S00503,06037,Kaiser Permanente Downey Medical Center,Downey,90242,2,0
S00504,06037,Kaiser Permanente Los Angeles Medical Center,Los Angeles,90027,20,0
S00505,06037,Kaiser Permanente Los Angeles Medical Offices,Los Angeles,90027,1,0
S00506,06037,Kaiser Permanente - Panorama City,Panorama City,91402,14,0
S00507,06037,"Kaiser Permanente Panorama City Medical Center, Medical Offices 3",Panorama City,91402,1,0
S00508,06037,Kaiser Permanente South Bay,Harbor City,90710,13,0
S00509,06037,Kaiser Permanente South Bay Medical center,Harbor City,90710,1,0
S00510,06037,Kaiser Permanente West Los Angeles,Los Angeles,90034,13,0
S00511,06037,Kaiser Permanente West Los Angeles Medical Center,Los Angeles,90034,1,0
S00512,06037,Kaiser Permanente-Woodland Hills,Woodland Hills,91367,13,0
S00513,06037,Kaiser Permanente Woodland Hills Medical Center,Woodland Hills,91367,1,0
S00514,06037,Keck Hospital of USC,Los Angeles,90033,1,0
S00515,06037,Keck Medical Center of USC Pasadena,Pasadena,91105,5,0
S00516,06037,Keck Medicine of USC Koreatown,Los Angeles,90020,11,0
S00517,06037,Keck School of Medicine of USC,Los Angeles,90033,2,0
S00518,06037,Kivu Trial Site,Santa Monica,90403,1,0
S00519,06037,LA Cancer Network,Los Angeles,90017,1,0
S00520,06037,Long Beach Memorial Medical Center,Long Beach,90806,1,0
S00521,06037,Long Beach Memorial Medical Center-Todd Cancer Institute,Long Beach,90806,1,0
S00522,06037,Los Angeles Cancer Network,Glendale,91204,13,0
S00523,06037,Los Angeles Cancer Network_Century City,Los Angeles,90067,1,0
S00524,06037,Los Angeles Cancer Network - Corporate Office,Glendale,91204,1,0
S00525,06037,Los Angeles Cancer Network_Glendale,Glendale,91206,1,0
S00526,06037,Los Angeles Cancer Network Good Samaritan,Los Angeles,90017,1,0
S00527,06037,Los Angeles Cancer Network (LACN,Los Angeles,91204,5,0
S00528,06037,Los Angeles Cancer Network (LACN) - Good Sam,Los Angeles,90017,1,0
S00529,06037,Los Angeles Cancer Network_Pasadena,Pasadena,91105,1,0
S00530,06037,Los Angeles Cancer Network_Valley Pres,Van Nuys,91405,1,0
S00531,06037,Los Angeles County-USC Medical Center,Los Angeles,90033,2,0
S00532,06037,Los Angeles General Medical Center,Los Angeles,90033,32,0
S00533,06037,Los Angeles Hematology Oncology Medical Group,Los Angeles,90017,8,0
S00534,06037,Los Angeles Hematology Oncology Medical Group Glendale,Glendale,91204,1,0
S00535,06037,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,Santa Monica,90404,1,0
S00536,06037,Mattel Children's Hospital UCLA,Los Angeles,90095,1,0
S00537,06037,Memorial Care Long Beach Medical Center,Long Beach,90806,1,0
S00538,06037,MemorialCare Health System - Long Beach Medical Center,Long Beach,90806,3,0
S00539,06037,MemorialCare Long Beach Medical Center,Long Beach,90806,2,0
S00540,06037,Miller Children's and Women's Hospital Long Beach,Long Beach,90806,2,0
S00541,06037,Mission Community Hospital (Satellite Site,Panorama City,91402,2,0
S00542,06037,NEO-811 Los Angeles Site,Duarte,91010,1,0
S00543,06037,NextGen Oncology,Beverly Hills,90212,1,0
S00544,06037,NGM Clinical Study Site,Los Angeles,90033,2,0
S00545,06037,Norris Comprehensive Cancer Center,Los Angeles,90033,2,0
S00546,06037,"Office of Dennis R. Holmes, M.D., F.A.C.S.",Glendale,91206,1,0
S00547,06037,Ohio State University-Telemedicine,Los Angeles,91010,1,0
S00548,06037,Om research,San Diego,91223,1,0
S00549,06037,Onco Inst of Hope and Innovation,Cerritos,90703,1,0
S00550,06037,Oncology Institute,Long Beach,90805,1,0
S00551,06037,Oncology Physicians Network (OPN) - Los Alamitos /OPN Healthcare,Glendale,91203,1,0
S00552,06037,Oncura Health - Corporate (Central IDS & Regulatory Only,Glendale,91204,1,0
S00553,06037,Oncura Health d.b.a.Los Angeles Cancer Network,Glendale,91204,1,0
S00554,06037,Oncura Health - Good Samaritan,Los Angeles,90017,1,0
S00555,06037,Oncura Health - Valley Presbyterian,Van Nuys,91405,1,0
S00556,06037,"OPN Healthcare, Inc.",Glendale,91203,3,0
S00557,06037,OralCare PreCancer and Pain Clinic,Los Angeles,90089,1,0
S00558,06037,Pacific Neuroscience Institute / Saint John's Cancer Institute,Santa Monica,90404,1,0
S00559,06037,PHN-012-001 Site,Los Angeles,90033,1,0
S00560,06037,PIH Health,Whittier,90602,1,0
S00561,06037,Pih Health Hematology Medical Oncology,Whittier,90602,1,0
S00562,06037,PIH Health Hospital - Whittier Hospital,Whittier,90602,1,0
S00563,06037,PIH Health Whittier Hospital,Whittier,90602,3,0
S00564,06037,Pomona Valley Hospital Medical Center,Pomona,91767,1,0
S00565,06037,Precision Next Gen Oncology & Research Center,Beverly Hills,90212,1,0
S00566,06037,Precision NextGen Oncology,Beverly Hills,90212,4,0
S00567,06037,Precision NextGen Oncology and Research,Beverly Hills,90212,1,0
S00568,06037,Precision NextGen Oncology and Research Center,Beverly Hills,90212,4,0
S00569,06037,Precision NextGen Oncology & Research Center,Beverly Hills,90212,3,0
S00570,06037,Private Practice - Dr. James R. Berenson,West Hollywood,90069,1,0
S00571,06037,Providence Saint John's Cancer Institute,Santa Monica,90404,2,0
S00572,06037,Providence Saint John's Health Center,Santa Monica,90404,5,0
S00573,06037,Providence Saint Johns Health Center,Santa Monica,90404,1,0
S00574,06037,Providence Saint Joseph Medical Center,Burbank,91505,1,0
S00575,06037,Providence Saint Joseph Medical Center/Disney Family Cancer Center,Burbank,91505,19,0
S00576,06037,Providence St. John's Health Center,Santa Monica,90404,1,0
S00577,06037,Quetzal,Duarte,91010,2,0
S00578,06037,Research,Los Angeles,90033,4,0
S00579,06037,Research Site,Los Angeles,91010,54,1
S00580,06037,Ronald Reagan Medical Center,Los Angeles,90095,2,0
S00581,06037,Ronald Reagan UCLA Medical Center,Los Angeles,90095,3,0
S00582,06037,"Ronald Reagan UCLA Medical Center, Drug Information Center",Los Angeles,90095,2,0
S00583,06037,Roy and Patricia Disney Family Cancer Center,Burbank,91505,1,0
S00584,06037,Roy and Patricia Disney Family Cancer Center - Providence Saint Joseph Medical Center,Burbank,91505,4,0
S00585,06037,Saint John Cancer Institute,Santa Monica,90404,1,0
S00586,06037,Saint John's Cancer Institute,Santa Monica,90404,4,0
S00587,06037,Saint John's Health Center - John Wayne Cancer Institute (JWCI,Santa Monica,90404,2,0
S00588,06037,Saint Johns Cancer Institute,Santa Monica,90404,1,0
S00589,06037,Samuel Oschin Cancer Center,Los Angeles,90048,1,0
S00590,06037,Sant P Chawla,Santa Monica,90403,1,0
S00591,06037,Sarcoma Oncology Center,Santa Monica,90403,10,0
S00592,06037,Sarcoma Oncology Research Center,Santa Monica,90403,5,0
S00593,06037,Sarcoma Oncology Research Center / Cancer Center of Southern California,Santa Monica,90403,1,0
S00594,06037,Site USA12-0,Los Angeles,90095,1,0
S00595,06037,Southern California Heart Centers,San Gabriel,91776,1,0
S00596,06037,Southern California Heart Specialists,Pasadena,91105,1,0
S00597,06037,Southern California Permanente Medical Group,Bellflower,90706,1,0
S00598,06037,St. John's Cancer Center,Santa Monica,90404,1,0
S00599,06037,St John's Cancer Institute,Santa Monica,90404,1,0
S00600,06037,Start Cal,Los Angeles,90025,1,0
S00601,06037,Start Cala,Los Angeles,90025,1,0
S00602,06037,START LA,Los Angeles,90025,1,0
S00603,06037,Start Lacn,Los Angeles,90025,1,0
S00604,06037,START Los Angele,Los Angeles,90025,1,0
S00605,06037,START Los Angeles,Los Angeles,90025,15,0
S00606,06037,"START Los Angeles, LLC",Los Angeles,90025,1,0
S00607,06037,Teva Investigational,Los Angeles,90025,1,0
S00608,06037,The Angeles (Cedars-Sinai Medical Center and its Affiliates,Los Angeles,,1,0
S00609,06037,The Angeles Clinic,Los Angeles,,1,0
S00610,06037,The Angeles clinic - A cedars SINAI AFFILIATE,Los Angeles,90025,1,0
S00611,06037,The Angeles Clinic and Research Institute,Los Angeles,90025,9,0
S00612,06037,"The Angeles Clinic and Research Institute, A Cedars-Sinai Affiliate",Los Angeles,90025,4,0
S00613,06037,The Angeles Clinic and Research Institute (Melanoma,Los Angeles,90025,1,0
S00614,06037,The Angeles Clinic and Research Institute- West Los Angeles,Los Angeles,90025,1,0
S00615,06037,The Angeles Clinic and Research Institute - West Los Angeles Office,Los Angeles,90025,7,0
S00616,06037,The Angeles Clinic at Cedars Sinai,Los Angeles,90025,1,0
S00617,06037,The City of Hope National Medical Center,Duarte,91010,1,0
S00618,06037,The Lundquist Institute for BioMedical Innovation at Harbor-UCLA Medical Cente,Torrance,,1,0
S00619,06037,The Oncology Institute of Hope and Innovation,Cerritos,90703,4,0
S00620,06037,The Oncology Institute of Hope and Innovation - Corporate Office,Cerritos,90703,1,0
S00621,06037,The Regents of the University of California,Los Angeles,90095,1,0
S00622,06037,Tibor Rubin VA Medical Center,Long Beach,90822,4,0
S00623,06037,TOI Clinical Research,Cerritos,90703,2,0
S00624,06037,Torrance Memorial Cancer Center,Torrance,90505,1,0
S00625,06037,Torrance Memorial Medical Center,Torrance,90509,1,0
S00626,06037,Torrance Memorial Physician Network,Torrance,90505,1,0
S00627,06037,Torrance Memorial Physician Network - Cancer Care,Torrance,90505,21,0
S00628,06037,Torrance Memorial Physicians Network,Torrance,90505,2,0
S00629,06037,Tower Cancer Research Foundation,Beverly Hills,90211,26,0
S00630,06037,Tower Urology,Los Angeles,90048,2,0
S00631,06037,"Translation Research in Oncology- US, INC (TRIO-US",Torrance,90505,1,0
S00632,06037,TRIO-US (Translational Research in Oncology-US,Los Angeles,90024,1,0
S00633,06037,UCLA,Los Angeles,90095,26,0
S00634,06037,UCLA - Bowyer Oncology Center,Los Angeles,90095,1,0
S00635,06037,UCLA Burbank Cardiology,Burbank,91505,1,0
S00636,06037,UCLA Cardiovascular Center,Los Angeles,90095,1,0
S00637,06037,UCLA Clark Urology Center,Los Angeles,90095,1,0
S00638,06037,UCLA Clinical & Translational Research Center (CTRC,Los Angeles,90095,2,0
S00639,06037,UCLA - David Geffen School of Medicine,Santa Monica,90404,1,0
S00640,06037,"UCLA David Geffen School of Medicine, Division of Hematology/Oncology",Santa Monica,90404,1,0
S00641,06037,UCLA Department of Medicine,Los Angeles,90095,3,0
S00642,06037,UCLA Department of Medicine - Hematology/Oncology,Los Angeles,90095,12,0
S00643,06037,UCLA-Department of Medicine Hematology/Oncology-Parkside,Santa Monica,90404,1,0
S00644,06037,UCLA Department of Medicine Hematologyoncology,Los Angeles,,2,0
S00645,06037,UCLA Downtown Los Angeles Primary & Specialty Care,Los Angeles,90017,1,0
S00646,06037,UCLA Encino Specialty Care (Radiology,Encino,91436,1,0
S00647,06037,UCLA Gynecologic Oncology Clinic,Los Angeles,90095,1,0
S00648,06037,UCLA Health,Los Angeles,90095,3,0
S00649,06037,UCLA Health 200 Medical Plaza,Los Angeles,90004,1,0
S00650,06037,UCLA Health Beverly Hills Primary & Specialty Care,Beverly Hills,90210,1,0
S00651,06037,UCLA Health - Bowyer Oncology Center,Los Angeles,90095,1,0
